company_name,jse_code,careers_url,careers_status,relevance_note,active,scraping_status,country,source_type,official_website
Old Mutual Eswatini,,https://www.oldmutual.co.sz/,grey_none_verified,"Insurance · HQ Mbabane. Private subsidiary of Old Mutual Limited (JSE/LSE-listed, not ESE-listed). Site loaded fine (""We are Old Mutual... serving the people of Eswatini""); no careers link found.",false,pending,Eswatini,PRIVATE,https://oldmutual.co.sz
PwC Eswatini,,https://www.pwc.com/sz/en/careers.html,grey_none_verified,Professional Services · HQ Mbabane. Private partnership. Job search table loaded empty; directs to external portals for students/experienced hires.,false,pending,Eswatini,PRIVATE,https://pwc.com
Standard Bank Eswatini,,https://www.standardbank.co.sz/,grey_none_verified,"Banking/Finance · HQ Mbabane. Private subsidiary of Standard Bank Group (JSE-listed, not ESE-listed). Careers link redirects to Standard Bank Group's generic international careers portal.",false,pending,Eswatini,PRIVATE,https://standardbank.co.sz
Sun International (Royal Swazi Sun/Ezulwini/Piggs Peak),,https://www.suninternational.com/careers/,grey_none_verified,"Hospitality/Hotels · HQ Ezulwini. Private, Sun International Ltd (JSE-listed, not ESE-listed). Directs to external ""suninternationaljobs.mcidirecthire.com"" portal; no Eswatini-specific listing shown directly.",false,pending,Eswatini,PRIVATE,https://suninternational.com
Ubombo Sugar Limited,,https://www.abfsugar.com/,grey_none_verified,"Agribusiness/Manufacturing · HQ Big Bend. Private, subsidiary of Illovo Sugar Africa / ABF Sugar, part of Associated British Foods (LSE-listed, not ESE-listed). Corporate parent site loaded; no working Eswatini-specific careers page located.",false,pending,Eswatini,PRIVATE,https://abfsugar.com
Alliance Insurance,,https://www.alliance.co.ls/careers/,green_verified,"Insurance · HQ Maseru. Private, staff/management shareholding. One live vacancy (Actuarial Analyst, posted as a downloadable PDF) was visible on fetch alongside graduate-programme info.",true,pending,Lesotho,PRIVATE,https://alliance.co.ls
Avani Lesotho Hotel & Casino,,https://www.avanihotels.com/en/lesotho,"no dedicated Lesotho careers page found; the group careers portal isn't Lesotho-filterable (previous link pointed to an Indeed listing page, not the company's own site)","Hospitality/Tourism · HQ Maseru. Private subsidiary of Minor Hotels/Minor International (SET Thailand-listed, not on Maseru). Indeed profile loaded but showed no specific current vacancies; the ""Jobs"" tab content wasn't accessible on fetch.",false,pending,Lesotho,PRIVATE,https://www.avanihotels.com/en/lesotho
Deloitte Lesotho,,https://www.deloitte.com/za/en/careers.html,grey_none_verified,Professional Services · HQ Maseru. Private partnership (Deloitte network member firm). Regional careers landing page loaded; actual openings sit behind a separate job-search tool with no Lesotho listing visible directly.,false,pending,Lesotho,PRIVATE,https://deloitte.com
Econet Telecom Lesotho,,https://www.etl.co.ls/careers/,green_verified,"Telecom/ICT · HQ Maseru. Private, part of Econet Group (not listed on Maseru). A table of ~15 vacancies (IT, finance, EcoCash roles) was visible on fetch, though postings are dated 2021-2022 and may be stale.",true,pending,Lesotho,PRIVATE,https://etl.co.ls
First National Bank Lesotho (FNB),,https://www.fnb.co.ls/fnb-careers/,grey_none_verified,"Banking/Finance · HQ Maseru. Private subsidiary of FirstRand Ltd (JSE-listed, not on Maseru). Landing page promotes the employer brand and links to FirstRand's Workday portal; no vacancies shown directly.",false,pending,Lesotho,PRIVATE,https://fnb.co.ls
LNIG Hollard (Lesotho National Insurance Group),,https://www.lnighollard.co.ls/,grey_none_verified,Insurance · HQ Maseru. Private joint venture with Hollard Group (South Africa). Corporate site loads but has no visible careers/vacancies section in its navigation.,false,pending,Lesotho,PRIVATE,https://lnighollard.co.ls
Letšeng Diamonds,,https://www.letsengdiamonds.co.ls/vacancies/,grey_none_verified,"Mining (Diamonds) · HQ Mokhotlong. 70% Gem Diamonds plc (LSE-listed, not on Maseru); 30% Government of Lesotho as minority, non-controlling shareholder. A dedicated vacancies page exists per search results, but repeated fetch attempts failed with connection/robots errors.",false,pending,Lesotho,PRIVATE,https://letsengdiamonds.co.ls
Loti Brick (Pty) Ltd,,http://www.lotibrick.co.ls/,no dedicated careers page found; using the company's own homepage (previous link was a stale 2017 third-party blog post),Manufacturing (Construction Materials) · HQ Maseru. Private manufacturer. No official company careers page found; only a third-party job-board archive referencing a past vacancy.,false,pending,Lesotho,PRIVATE,http://www.lotibrick.co.ls/
Maseru Sun Cabanas,,https://www.suninternational.com/destinations/lesotho,"no dedicated Lesotho careers page found; the group careers portal isn't Lesotho-filterable (previous link was a Facebook profile, not an official site)","Hospitality/Tourism · HQ Maseru. Private subsidiary of Sun International (JSE-listed, not on Maseru). No dedicated corporate careers page located; vacancies (when advertised) appear via Sun International's group channels/social media only.",false,pending,Lesotho,PRIVATE,https://www.suninternational.com/destinations/lesotho
Metropolitan Lesotho,,https://metropolitan.erecruit.co/candidateapp/Jobs/Browse,"live e-recruitment portal (previous link pointed to Metropolitan's South African site, not Lesotho)","Insurance · HQ Maseru. Private subsidiary of Momentum Metropolitan Holdings (JSE-listed, not on Maseru). Group careers portal loaded; the Lesotho-specific vacancies page returned a 404 at time of check.",false,pending,Lesotho,PRIVATE,https://www.metropolitan.co.ls
Nedbank Lesotho,,https://www.nedbank.co.ls,no dedicated Lesotho vacancies page found; vacancies are posted via Nedbank Lesotho's own social media instead (previous link was the SA group's unfiltered global job list),"Banking/Finance · HQ Maseru. Private subsidiary of Nedbank Group (JSE-listed, not on Maseru). Group vacancies portal loaded with search fields but no Lesotho-specific listing visible directly.",false,pending,Lesotho,PRIVATE,https://www.nedbank.co.ls
Nien Hsing International Lesotho (Formosa Textiles),,https://www.nhjeans.com/human-resources/,grey_none_verified,"Textiles & Manufacturing · HQ Maseru. Private, Taiwan-owned garment manufacturer. Page shows generic opening categories via a group HR portal, without Lesotho-specific confirmation.",false,pending,Lesotho,PRIVATE,https://nhjeans.com
Pick n Pay Lesotho,,https://picknpay.wd3.myworkdayjobs.com/PNP_Careers,grey_none_verified,"Retail/FMCG · HQ Maseru. Private franchise operation under Pick n Pay Stores Ltd (JSE-listed, not on Maseru). Workday portal loaded but requires a search query; no Lesotho location filter or listings visible directly.",false,pending,Lesotho,PRIVATE,
PwC Lesotho,,https://www.pwc.co.za/en/careers/regional-job-search.html,grey_none_verified,Professional Services · HQ Maseru. Private partnership (PwC network member firm). Job search table loaded empty pending a query; no Lesotho-specific listings visible without searching.,false,pending,Lesotho,PRIVATE,https://pwc.co.za
Shoprite Lesotho,,https://www.shoprite.co.ls,no Lesotho-specific careers page found; the group careers portal isn't Lesotho-filterable,"Retail/FMCG · HQ Maseru. Private subsidiary of Shoprite Holdings (JSE-listed, not on Maseru). Group careers page loaded with general employer-branding content; no Lesotho-specific listings or filter found.",false,pending,Lesotho,PRIVATE,https://www.shoprite.co.ls
Standard Lesotho Bank,,https://www.standardlesothobank.co.ls,no dedicated Lesotho vacancies page found; the group-wide Standard Bank careers portal isn't filterable to Lesotho (previous link showed 160+ unfiltered jobs across Africa),"Banking/Finance · HQ Maseru. Private subsidiary of Standard Bank Group (JSE-listed, not on Maseru Securities Market). Portal loaded showing 162 group-wide jobs with country/company filters, but Standard Lesotho Bank wasn't selectable and no Lesotho vacancies appeared without filtering.",false,pending,Lesotho,PRIVATE,https://www.standardlesothobank.co.ls
Vodacom Lesotho,,https://www.vodacom.co.ls/about-us/careers/,grey_none_verified,"Telecom/ICT · HQ Maseru. Private subsidiary of Vodacom Group (JSE-listed, not on Maseru). Page explicitly tells applicants to check Vodacom Lesotho's LinkedIn page for vacancies rather than listing any on-site.",false,pending,Lesotho,PRIVATE,https://vodacom.co.ls
British American Tobacco Malawi,,https://careers.bat.com/,grey_none_verified,"Agriculture/Agribusiness · HQ Lilongwe. Private subsidiary of British American Tobacco plc (LSE-listed, not MSE; note Illovo Sugar Malawi is excluded as MSE-listed). Global careers portal loads but requires a location search; no Malawi-specific listing visible without filtering.",false,pending,Malawi,PRIVATE,https://careers.bat.com
Centenary Bank Malawi,,https://www.centenarybank.co.mw/vacancies,grey_none_verified,"Banking/Finance · HQ Lilongwe. Private subsidiary of Centenary Bank Group (Uganda, not MSE-listed). Page loaded; explicitly stated ""No Jobs Currently Available."".",false,pending,Malawi,PRIVATE,https://centenarybank.co.mw
Coca-Cola Beverages Malawi (CCBM),,https://www.ccbagroup.com/careers/,grey_none_verified,"Brewing & Beverages · HQ Lilongwe. Private subsidiary of Coca-Cola Beverages Africa; acquired Southern Bottlers (Castel) in 2022 (not MSE-listed). Page confirms Malawi as a CCBA market but shows no direct listings, routing to an external erecruit.co portal.",false,pending,Malawi,PRIVATE,https://ccbagroup.com
DHL Malawi,,https://www.dhl.com/mw-en/home.html,grey_none_verified,Logistics/Transport · HQ Blantyre. Private subsidiary of DHL Group/Deutsche Post (not MSE-listed). Careers link routes to DHL's global careers portal; a Malawi keyword search returned no results.,false,pending,Malawi,PRIVATE,https://dhl.com
Deloitte Malawi,,https://careers.smartrecruiters.com/Deloitte6,green_verified,"Professional Services · HQ Blantyre. Private partnership, member of the global Deloitte network. 1 live vacancy seen for Blantyre, Malawi (Senior Tax Manager, Business Tax Domestic Tax Compliance).",true,pending,Malawi,PRIVATE,
Ecobank Malawi,,https://ecobank.com/mw/personal-banking,grey_none_verified,"Banking/Finance · HQ Lilongwe. Private subsidiary of Ecobank Group (not MSE-listed; note Standard Bank Malawi, NBM, NBS, FDH, First Capital, Old Mutual are all excluded as MSE-listed). Page loads with a ""Careers at Ecobank"" section but links onward to an external Oracle recruitment portal; no listing shown directly.",false,pending,Malawi,PRIVATE,https://ecobank.com
PwC Malawi,,https://www.pwc.com/mw/en/careers.html,grey_none_verified,"Professional Services · HQ Blantyre. Private partnership, member of the global PwC network. General landing page directing to PwC's global careers portal; no Malawi-specific listings shown.",false,pending,Malawi,PRIVATE,https://pwc.com
Shoprite Malawi,,https://www.shopriteholdings.co.za/careers.html,grey_none_verified,"Retail/FMCG · HQ Blantyre. Private subsidiary of Shoprite Holdings (JSE-listed, cross-listing note: Shoprite is LuSE-listed in Zambia but not MSE-listed). Page advertises openings generally across Africa but has no Malawi-specific listings; store applications directed via WhatsApp.",false,pending,Malawi,PRIVATE,https://shopriteholdings.co.za
Skyband,,https://www.skyband.mw/,grey_none_verified,"Telecom/ICT · HQ Blantyre. Private Malawian ISP, not MSE-listed (note Airtel Malawi and TNM are excluded as MSE-listed). Site loads but no careers/vacancies page or link found.",false,pending,Malawi,PRIVATE,https://skyband.mw
Absa Bank (Mauritius) Limited,,https://www.absa.africa/absaafrica/careers/,grey_none_verified,"Banking/Finance · HQ Ebène. Private subsidiary of Absa Group Limited (JSE-listed, not on SEM). Absa's pan-African careers hub loaded and confirmed Mauritius as a country option, linking to an external jobs portal; no Mauritius listings shown directly.",false,pending,Mauritius,PRIVATE,https://absa.africa
AfrAsia Bank Limited,,https://www.afrasiabank.com/en/about/career/,grey_none_verified,"Banking/Finance · HQ Port Louis. Private bank; majority owned by IBL Ltd and National Bank of Kuwait, not itself listed on SEM. Careers page loaded describing ""DARE"" culture and directs applicants to an external Taleo portal; no vacancies displayed directly.",false,pending,Mauritius,PRIVATE,https://afrasiabank.com
BCP Bank (Mauritius) Limited,,https://www.bcpbank.mu/job-offers,green_verified,"Banking/Finance · HQ Port Louis. Private subsidiary of Groupe Banque Centrale Populaire (Morocco, not listed on SEM). 4 live vacancies (Finance Manager, Cyber Security Risk Analyst, Compensation & Benefits Analyst, International Payments Officer) visible on fetch with posting dates.",true,pending,Mauritius,PRIVATE,https://bcpbank.mu
